id	doi	x	y	z	space	peak_id	table_id	table_num	title	authors	year	journal	groups
18281300	10.1093/cercor/bhn012	1.0	2.0	3.0	UNKNOWN	297	20	2	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	13.0	14.0	15.0	UNKNOWN	298	20	2	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	13.0	14.0	15.0	UNKNOWN	299	20	2	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	23.0	24.0	25.0	UNKNOWN	300	20	2	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	47.0	1.0	36.0	UNKNOWN	301	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	55.0	-13.0	34.0	UNKNOWN	302	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	45.0	16.0	28.0	UNKNOWN	303	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	16.0	23.0	57.0	UNKNOWN	304	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-48.0	15.0	22.0	UNKNOWN	305	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-60.0	-15.0	33.0	UNKNOWN	306	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	40.0	7.0	-14.0	UNKNOWN	307	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	28.0	-97.0	-7.0	UNKNOWN	308	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-6.0	-27.0	57.0	UNKNOWN	309	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-6.0	-27.0	57.0	UNKNOWN	310	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	41.0	-29.0	25.0	UNKNOWN	311	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	41.0	-29.0	25.0	UNKNOWN	312	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-31.0	-29.0	63.0	UNKNOWN	313	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-31.0	-29.0	63.0	UNKNOWN	314	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-17.0	-34.0	65.0	UNKNOWN	315	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-17.0	-34.0	65.0	UNKNOWN	316	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	36.0	-31.0	-10.0	UNKNOWN	317	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	36.0	-31.0	-10.0	UNKNOWN	318	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	45.0	-77.0	-31.0	UNKNOWN	319	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	45.0	-77.0	-31.0	UNKNOWN	320	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-57.0	-9.0	36.0	UNKNOWN	321	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	25.0	-49.0	66.0	UNKNOWN	322	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	36.0	-42.0	61.0	UNKNOWN	323	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	38.0	-43.0	46.0	UNKNOWN	324	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-6.0	-78.0	45.0	UNKNOWN	325	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-9.0	-62.0	0.0	UNKNOWN	326	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	12.0	-62.0	8.0	UNKNOWN	327	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-32.0	15.0	-5.0	UNKNOWN	328	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-2.0	22.0	38.0	UNKNOWN	329	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-2.0	22.0	38.0	UNKNOWN	330	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	3.0	16.0	61.0	UNKNOWN	331	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	3.0	16.0	61.0	UNKNOWN	332	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-49.0	-39.0	20.0	UNKNOWN	333	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-49.0	-39.0	20.0	UNKNOWN	334	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-3.0	36.0	40.0	UNKNOWN	335	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-3.0	27.0	54.0	UNKNOWN	336	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	23.0	39.0	43.0	UNKNOWN	337	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-43.0	11.0	46.0	UNKNOWN	338	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-44.0	-4.0	-8.0	UNKNOWN	339	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-35.0	5.0	-22.0	UNKNOWN	340	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	49.0	-57.0	45.0	UNKNOWN	341	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-39.0	-68.0	43.0	UNKNOWN	342	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	-5.0	-75.0	43.0	UNKNOWN	343	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	3.0	-39.0	-24.0	UNKNOWN	344	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	48.0	22.0	33.0	UNKNOWN	345	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18281300	10.1093/cercor/bhn012	48.0	22.0	33.0	UNKNOWN	346	21	3	Maturational changes in anterior cingulate and frontoparietal recruitment support the development of error processing and inhibitory control.	Velanova K, Wheeler ME, Luna B	2008	Cerebral cortex (New York, N.Y. : 1991)	
18361436	10.1002/ajmg.b.30718	35.0	37.0	36.0	TAL	141	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-34.0	41.0	34.0	TAL	142	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-35.0	30.0	36.0	TAL	143	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Frontal lobes
18361436	10.1002/ajmg.b.30718	-21.0	22.0	59.0	TAL	144	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-22.0	-17.0	58.0	TAL	145	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-24.0	9.0	56.0	TAL	146	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-25.0	9.0	54.0	TAL	147	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Frontal lobes
18361436	10.1002/ajmg.b.30718	36.0	9.0	27.0	TAL	148	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	33.0	11.0	23.0	TAL	149	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Frontal lobes
18361436	10.1002/ajmg.b.30718	-42.0	48.0	-2.0	TAL	150	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	-9.0	36.0	60.0	TAL	151	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Frontal lobes
18361436	10.1002/ajmg.b.30718	51.0	-48.0	32.0	TAL	152	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Parietal lobes
18361436	10.1002/ajmg.b.30718	50.0	-38.0	37.0	TAL	153	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Parietal lobes
18361436	10.1002/ajmg.b.30718	9.0	-74.0	37.0	TAL	154	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Parietal lobes
18361436	10.1002/ajmg.b.30718	-57.0	-47.0	26.0	TAL	155	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Parietal lobes
18361436	10.1002/ajmg.b.30718	-5.0	-62.0	4.0	TAL	156	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Parietal lobes
18361436	10.1002/ajmg.b.30718	0.0	-63.0	7.0	TAL	157	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Parietal lobes
18361436	10.1002/ajmg.b.30718	33.0	-69.0	49.0	TAL	158	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Parietal lobes
18361436	10.1002/ajmg.b.30718	49.0	-23.0	-15.0	TAL	159	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Temporal lobes
18361436	10.1002/ajmg.b.30718	44.0	-25.0	-8.0	TAL	160	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Temporal lobes
18361436	10.1002/ajmg.b.30718	6.0	9.0	44.0	TAL	161	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	2.0	34.0	26.0	TAL	162	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Medial brain regions
18361436	10.1002/ajmg.b.30718	36.0	14.0	0.0	TAL	163	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	27.0	15.0	-6.0	TAL	164	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Medial brain regions
18361436	10.1002/ajmg.b.30718	-33.0	18.0	-1.0	TAL	165	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	3.0	-29.0	27.0	TAL	166	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	4.0	16.0	30.0	TAL	167	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Amplitude differences///Medial brain regions
18361436	10.1002/ajmg.b.30718	4.0	-28.0	-29.0	TAL	168	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	-26.0	-4.0	13.0	TAL	169	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	15.0	-7.0	9.0	TAL	170	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
18361436	10.1002/ajmg.b.30718	8.0	-24.0	4.0	TAL	171	10	1	Absence of the 7-repeat variant of the DRD4 VNTR is associated with drifting sustained attention in children with ADHD but not in controls.	Johnson KA, Kelly SP, Robertson IH, Barry E, Mulligan A, Daly M, Lambert D, McDonnell C, Connor TJ, Hawi Z, Gill M, Bellgrove MA	2008	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	Medial brain regions
